"Subject 
(name of deposit data)",g__[Eubacterium],g__[Prevotella],g__[Ruminococcus],g__1-68,g__Acidaminococcus,g__Acinetobacter,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Campylobacter,g__Catenibacterium,g__cc_115,g__Cetobacterium,g__Christensenella,g__Citrobacter,g__Cloacibacillus,g__Clostridium_Clostridiaceae,g__Clostridium_Lachnospiraceae,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Edwardsiella,g__Eggerthella,g__Enterococcus,g__Epulopiscium,g__Escherichia,g__Faecalibacterium,g__Finegoldia,g__Fusobacterium,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Mucispirillum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__p-75-a5,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Providencia,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__rc4-4,g__RFN20,g__Rikenella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Serratia,g__Slackia,g__SMB53,g__Sphingomonas,g__Staphylococcus,g__Streptococcus,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Turicibacter,g__Veillonella,g__WAL_1855D,g__Weissella,age
Japanese032,0.0,0.0,0.054813773717497995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319044272663387,0.003865073787772,0.0,0.330639494026704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018973998594519,0.020730850316233,0.0,0.0,0.0,0.0,0.042164441321153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02037947997189,0.0,0.004216444132115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010541110330288001,0.0,0.0,0.021784961349262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036191145467323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese033,0.0,0.0,0.0036310820624550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011619462599855,0.0,0.0,0.008714596949890999,0.0239651416122,0.034858387799563996,0.0,0.047567175018154995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166303558460421,0.0,0.0,0.0,0.032316630355846004,0.0,0.0,0.0,0.0,0.0,0.0159767610748,0.0,0.0,0.032679738562092005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843137255002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16702977487291198,0.0,0.0,0.0,0.0,0.0,0.030864197530863998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese034,0.0,0.0,0.010174418604650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17325581395348802,0.024709302325581,0.0,0.38313953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005523255813953,0.0,0.0,0.0,0.0,0.0,0.141279069767441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040116279069766995,0.0,0.0,0.041279069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006395348837209,0.0,0.0,0.016860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10872093023255801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese035,0.18401102687801502,0.0,0.064782908339077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034114403859407005,0.0,0.0,0.28911095796002695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035148173673329,0.0,0.0,0.0,0.010337698139214,0.0,0.0,0.0,0.0,0.0,0.014128187456926001,0.0,0.0,0.011371467953136002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012060647829083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00447966919366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09510682288077198,0.0,0.016195727084768997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese036,0.164086687306501,0.0,0.078806642274135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04390655783844599,0.07064452575288499,0.0,0.1967351533915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010413734871939001,0.0,0.0,0.0,0.0,0.10920349000844301,0.0,0.004503236701379001,0.0,0.042780748663102004,0.0,0.0,0.0,0.0,0.0,0.091753447790599,0.0,0.0,0.05403884041654901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014354066985646003,0.0,0.0,0.009850830284267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016605685336335,0.0,0.013509710104137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese037,0.0,0.0,0.016537293283834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33513331083361403,0.033074586567668,0.002362470469119,0.11643604454944301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040161997975025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136348295646304,0.0,0.0,0.008774890313870999,0.0,0.0,0.0,0.0,0.0,0.009449881876476999,0.0,0.0,0.0,0.034762065474182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004387445156936,0.0,0.0,0.007087411407356999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048936888288896,0.0,0.080661491731353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese038,0.0,0.0,0.035195530726257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06145251396648,0.0,0.0,0.208659217877094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128212290502793,0.0,0.0,0.0,0.019553072625698,0.0,0.0,0.0,0.0,0.00195530726257,0.009497206703910998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018156424581006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181284916201117,0.0,0.002513966480447,0.0,0.0,0.0,0.0,0.0,0.08882681564245802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese041,0.010148321623731,0.0,0.081186572989852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006635441061670999,0.0,0.0,0.0,0.010928961748634001,0.06674473067915701,0.0,0.33177205308352803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007025761124121999,0.015222482435597,0.0,0.0,0.0,0.0,0.07103825136612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040983606557377,0.0,0.0,0.030054644808742995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014051522248243999,0.0,0.0,0.0074160811865730016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083528493364559,0.0,0.09367681498829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese042,0.0,0.0,0.014368932038834999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010485436893204,0.0,0.0,0.0,0.05087378640776699,0.057864077669903,0.0,0.133980582524271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014368932038834999,0.005436893203883,0.0,0.0,0.0,0.0,0.145631067961165,0.0,0.0,0.0,0.026019417475727998,0.0,0.0,0.0,0.0,0.0,0.038446601941748,0.0,0.0,0.03611650485436899,0.0,0.0,0.0,0.0,0.0,0.038834951456311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864078002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135533980582524,0.0,0.0023300970873789996,0.0,0.0,0.0,0.0,0.0,0.011650485436893001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese043,0.0,0.0,0.016262261228703997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059370160041300996,0.084408879710893,0.0,0.170624677336086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00593701600413,0.0,0.0,0.0,0.0,0.0,0.132163138874548,0.0,0.0,0.0,0.013939081053175,0.0,0.0,0.0,0.0,0.0,0.051626226122869996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697987,0.0,0.0,0.0,0.009034589571502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007743933918430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006969540526588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33427981414558505,0.0,0.025813113061434998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese044,0.018323153803443,0.0,0.059966685174903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007773459189339001,0.0,0.0,0.0,0.07717934480844,0.152137701277068,0.0,0.216546363131593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019433647973348,0.0,0.0,0.0,0.0,0.0,0.004997223764575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057745696835092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047196002220988006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese045,0.0,0.0,0.055957867017775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033574720210665,0.06089532587228401,0.0,0.246543778801843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006912442396313001,0.014812376563529,0.0,0.0,0.0,0.0,0.093811718235681,0.0,0.0,0.0,0.004279131007242,0.0,0.0,0.0,0.0,0.0,0.16425279789335,0.0,0.0,0.026333113890717998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08854509545753801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese046,0.0,0.0,0.033010563380282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037411971830986,0.09683098591549301,0.0,0.246919014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007482394366197,0.0,0.0,0.0,0.0,0.0,0.138644366197183,0.0,0.0,0.0,0.025968309859155,0.0,0.0,0.0,0.0,0.0,0.023327464788732002,0.0,0.0,0.036531690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153169014084498,0.0,0.020246478873239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027281105990783,0.0,0.006820276497696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008847926267281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese048,0.129846474108769,0.0,0.016653655997918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07858443924017701,0.0,0.33567525370803997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13583138173302098,0.0,0.0,0.007806401249024,0.018995576372626,0.0,0.0,0.0,0.0,0.0,0.028103044496487,0.0,0.0,0.098100442362737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910486599011199,0.0,0.006505334374187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese049,0.0,0.0,0.173854447439353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770889487871,0.052223719676550005,0.0,0.345350404312668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004716981132075,0.0,0.0,0.0,0.0,0.0,0.09433962264150901,0.0,0.0,0.0,0.021900269541778997,0.0,0.0,0.045485175202155996,0.0,0.0,0.007412398921833,0.0,0.0,0.047843665768194,0.0,0.0,0.004043126684636,0.0,0.0,0.009433962264150999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024258760107817003,0.0,0.012129380053908,0.0,0.0,0.0,0.0,0.0,0.032681940700808994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese050,0.0,0.0,0.111958405545927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655112651646401,0.042980935875217,0.0,0.16117850953206198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051646447140381004,0.0,0.0,0.0,0.010398613518198,0.0,0.0,0.0,0.0,0.0,0.073830155979203,0.0,0.0,0.198613518197573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009358752166378,0.0,0.0,0.01629116117851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009358752166378,0.0,0.022876949740035,0.0,0.0,0.0,0.0,0.0,0.006239168110919001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese051,0.007503607503608001,0.0,0.074747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012987012987,0.028860028860029002,0.0,0.20663780663780604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090620490620491,0.0,0.0,0.0,0.008658008658009,0.0,0.0,0.0,0.0,0.0,0.195959595959595,0.0,0.0,0.028571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005483405483404999,0.0,0.0,0.01962481962482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019047619047619,0.0,0.06349206349206299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese052,0.017741237559498,0.0,0.01903937689312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490696668108999,0.0,0.0,0.0,0.293812202509736,0.038511466897447,0.0,0.105581999134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475984422328,0.026395499783643,0.0,0.0,0.0,0.0,0.06490696668109,0.0,0.0,0.0,0.012115967113804,0.0,0.0,0.0,0.0,0.0,0.06663781912592,0.0,0.0,0.019472090004326998,0.0,0.0,0.0,0.0,0.0,0.024231934227607003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475984422328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126352228472522,0.0,0.042405884898312006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese053,0.0,0.0,0.04349237260629701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019474196689387,0.222654982148653,0.0,0.13534566699123599,0.0,0.0,0.0,0.0,0.09185329438494001,0.0,0.0,0.0,0.0,0.0,0.016553067185978997,0.0,0.0,0.0,0.0,0.0,0.06264199935086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018175916910093997,0.0,0.0,0.083414475819539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004868549172347,0.0,0.0,0.005842259006816,0.0,0.0,0.0,0.0,0.002596559558585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053554040895813,0.0,0.012333657903277999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese054,0.0,0.0,0.0032180209171359998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015285599356396003,0.045856798069187,0.0,0.339903459372485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015687851971038,0.0036202735317779995,0.0,0.0,0.0,0.0,0.19790828640386102,0.0,0.0,0.0,0.035398230088496005,0.0,0.0,0.0,0.0,0.0,0.048270313757039,0.0,0.0,0.037007240547063995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018905872888174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018503620273531998,0.0,0.060337892196299,0.0,0.0,0.0,0.0,0.0,0.026146419951729997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese055,0.0,0.0,0.042880258899676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001348435814455,0.0,0.0,0.0,0.07901833872707699,0.068230852211435,0.0,0.24325782092772302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002966558791802,0.0,0.0,0.0,0.0,0.0,0.046116504854369,0.0,0.0,0.0,0.021574973031284,0.0,0.0,0.0,0.0,0.0,0.08710895361380801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005663430420712,0.0,0.0,0.003775620280475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17017259978425,0.0,0.12918015102481098,0.0,0.0,0.0,0.0,0.0,0.006472491909385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese056,0.0,0.0,0.027431421446384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001360235774201,0.0,0.0,0.0,0.022897302199047995,0.032192246656087005,0.0,0.24710949897982298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017456359102244,0.009521650419406,0.0,0.0,0.0,0.0,0.15416005440942998,0.0,0.0,0.0,0.011335298118341003,0.0,0.0,0.0,0.0,0.0,0.028791657220584996,0.0,0.0,0.056676490591702995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347766946271,0.0,0.0,0.0036272953978690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182725005667649,0.0,0.030378598957153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese057,0.012096774193548002,0.0,0.35450268817204295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078293010752688,0.022513440860215003,0.0,0.21303763440860202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282258064516099,0.0,0.0,0.0,0.018481182795698995,0.0,0.0,0.0,0.0,0.0,0.026545698924731003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073924731182800005,0.0,0.0,0.0,0.0,0.0,0.009744623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese058,0.0,0.0,0.108393285371702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23069544364508301,0.064748201438849,0.0,0.25083932853717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032613908872902005,0.0,0.0,0.0,0.03693045563549201,0.0,0.0,0.0,0.0,0.0,0.054676258992806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431654676259,0.0,0.0,0.017745803357314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010551558752998002,0.0,0.0,0.0,0.0,0.0,0.005755395683453001,0.0,0.0,0.0,0.0,0.0,0.043165467625899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese059,0.0031957390146470006,0.0,0.012782956058588998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127030625832223,0.022103861517976,0.0,0.307589880159786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022103861517976,0.0,0.0,0.0,0.004260985352863,0.0,0.0,0.0,0.0,0.0,0.06817576564580599,0.0,0.0,0.05965379494008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011717709720373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005326231691079,0.0,0.0,0.009054593874834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494007989347498,0.0,0.002929427430093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-60
Japanese060,0.050752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016774193548387,0.0,0.0,0.166881720430107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052043010752687996,0.0,0.0,0.009462365591398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030107526881719996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40516129032258,0.0,0.098494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
